UID_Row,Sup_type,Supplier_type,Supplier_name,Address_Street,City,County,Postcode,Lat,Long,Hierarchy,Category,MIX01,PLA01,HAR01,MET01,PAP01,TIM01,DMR01,CEIL01,HAZ01,GLA01,MUN01,CON01,BRI01,FURN01,FLO01,INS01,GARD01,TIL01,NON01,NHM01,Other
1001,MRF,5,Hills Waste Solutions Limited,MRF,Calne,Wiltshire,SN11 9BW,51.44844,-1.9985,MRF,C,,,,,,,,,,,,,,,,,,,,,
1001,MRF,5,Hills Waste Solutions Limited,MRF,Calne,Wiltshire,SN11 9BW,51.44844,-1.9985,MRF,C,,,,,,,,,,,,,,,,,,,,,
1001,MRF,5,Hills Waste Solutions Limited,MRF,Calne,Wiltshire,SN11 9BW,51.44844,-1.9985,MRF,C,,,,,,,,,,,,,,,,,,,,,
1001,MRF,5,Hills Waste Solutions Limited,MRF,Calne,Wiltshire,SN11 9BW,51.44844,-1.9985,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1002,MRF,5,Centrol Recycling Group Ltd,MRF,Widnes,Cheshire,WA8 8PT,53.36236,-2.77248,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1003,MRF,5,Sita U K Ltd,MRF,Blackburn,Lancashire,BB3 0RP,53.71166,-2.46863,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1004,MRF,5,Devon Contact Waste Ltd,MRF,Exeter,Devon,EX2 8NU,50.7091,-3.52981,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1005,MRF,5,B P R Group Europe Ltd,MRF,Purfleet,Thurrock,RM15 4YA,51.49692,0.22857,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1006,MRF,5,Veka Plc,MRF,Sutton Coldfield,West Midlands,B76 9BW,52.52031,-1.7534,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1007,MRF,5,Sita U K Ltd,MRF,Salterton,Devon,EX5 1EW,50.69932,-3.39089,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1008,MRF,5,A W S Recycling Ltd,MRF,Birmingham,West Midlands,B7 5AF,52.4963,-1.86875,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1009,MRF,5,Thompson Geoffrey David,MRF,Dorchester,Dorset,DT2 8BF,50.69196,-2.32779,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1010,MRF,5,Pulse Environmental Limited,MRF,Leyton,London,E10 7JQ,51.56814,-0.02347,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1011,MRF,5,Ellgia Recycling Limited,MRF,Scunthorpe,South Yorkshire,DN16 1DQ,53.58159,-0.62975,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1012,MRF,5,Amey Environmental Services,MRF,Knaresborough,North Yorkshire,HG5 0SD,54.03307,-1.37328,MRF,C,,,,,,,,,,,,,,,,,,,,,
1013,MRF,5,Bywaters,MRF,London,London,E3 3JG,51.52278,-0.00472,MRF,C,,,,,,,,,,,,,,,,,,,,,
